"deploymentID","speciesScientificName","year","Latitude","Longitude"
"TEAMS_CT-KRP-2-16","Cephalophus ogilbyi",2013,5.0723511,8.8500284
"TEAMS_CT-KRP-2-16","Crossarchus obscurus",2013,5.0723511,8.8500284
"TEAMS_CT-KRP-2-16","Cercocebus torquatus",2013,5.0723511,8.8500284
"TEAMS_CT-KRP-2-16","Potamochoerus porcus",2013,5.0723511,8.8500284
"TEAMS_CT-KRP-2-16","Philantomba monticola",2013,5.0723511,8.8500284
"TEAMS_CT-KRP-2-16","Nandinia binotata",2013,5.0723511,8.8500284
"TEAMS_CT-KRP-2-17","Philantomba monticola",2013,5.0723771,8.862795
"TEAMS_CT-KRP-2-17","Phataginus tricuspis",2013,5.0723771,8.862795
"TEAMS_CT-KRP-2-18","Crossarchus obscurus",2013,5.0721952,8.8755067
"TEAMS_CT-KRP-2-18","Philantomba monticola",2013,5.0721952,8.8755067
"TEAMS_CT-KRP-2-19","Potamochoerus porcus",2013,5.0852787,8.8123013
"TEAMS_CT-KRP-2-19","Crossarchus obscurus",2013,5.0852787,8.8123013
"TEAMS_CT-KRP-2-19","Philantomba monticola",2013,5.0852787,8.8123013
"TEAMS_CT-KRP-2-19","Mandrillus leucophaeus",2013,5.0852787,8.8123013
"TEAMS_CT-KRP-2-20","Mandrillus leucophaeus",2013,5.0850023,8.8248579
"TEAMS_CT-KRP-2-20","Cephalophus ogilbyi",2013,5.0850023,8.8248579
"TEAMS_CT-KRP-2-20","Philantomba monticola",2013,5.0850023,8.8248579
"TEAMS_CT-KRP-2-21","Philantomba monticola",2013,5.0851754,8.8377053
"TEAMS_CT-KRP-2-21","Genetta servalina",2013,5.0851754,8.8377053
"TEAMS_CT-KRP-2-21","Bdeogale nigripes",2013,5.0851754,8.8377053
"TEAMS_CT-KRP-2-21","Nandinia binotata",2013,5.0851754,8.8377053
"TEAMS_CT-KRP-2-21","Cercocebus torquatus",2013,5.0851754,8.8377053
"TEAMS_CT-KRP-2-21","Cephalophus ogilbyi",2013,5.0851754,8.8377053
"TEAMS_CT-KRP-2-22","Cephalophus ogilbyi",2013,5.0851585,8.8499981
"TEAMS_CT-KRP-2-22","Potamochoerus porcus",2013,5.0851585,8.8499981
"TEAMS_CT-KRP-2-22","Phataginus tricuspis",2013,5.0851585,8.8499981
"TEAMS_CT-KRP-2-22","Philantomba monticola",2013,5.0851585,8.8499981
"TEAMS_CT-KRP-2-23","Cephalophus ogilbyi",2013,5.0850934,8.8628557
"TEAMS_CT-KRP-2-23","Herpestes naso",2013,5.0850934,8.8628557
"TEAMS_CT-KRP-2-24","Philantomba monticola",2013,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Cephalophus ogilbyi",2013,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Genetta servalina",2013,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Bdeogale nigripes",2013,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Mandrillus leucophaeus",2013,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Crossarchus obscurus",2013,5.0850131,8.8754686
"TEAMS_CT-KRP-2-25","Genetta servalina",2013,5.0976445,8.8124314
"TEAMS_CT-KRP-2-25","Philantomba monticola",2013,5.0976445,8.8124314
"TEAMS_CT-KRP-2-25","Mandrillus leucophaeus",2013,5.0976445,8.8124314
"TEAMS_CT-KRP-2-25","Cephalophus ogilbyi",2013,5.0976445,8.8124314
"TEAMS_CT-KRP-2-25","Potamochoerus porcus",2013,5.0976445,8.8124314
"TEAMS_CT-KRP-2-26","Mandrillus leucophaeus",2013,5.0979086,8.8248642
"TEAMS_CT-KRP-2-26","Cephalophus ogilbyi",2013,5.0979086,8.8248642
"TEAMS_CT-KRP-2-26","Phataginus tricuspis",2013,5.0979086,8.8248642
"TEAMS_CT-KRP-2-26","Herpestes naso",2013,5.0979086,8.8248642
"TEAMS_CT-KRP-2-26","Crossarchus obscurus",2013,5.0979086,8.8248642
"TEAMS_CT-KRP-2-27","Philantomba monticola",2013,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Cercocebus torquatus",2013,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Phataginus tricuspis",2013,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Genetta servalina",2013,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Cephalophus ogilbyi",2013,5.0975986,8.837907
"TEAMS_CT-KRP-2-28","Cephalophus ogilbyi",2013,5.0976762,8.8500806
"TEAMS_CT-KRP-2-28","Cercocebus torquatus",2013,5.0976762,8.8500806
"TEAMS_CT-KRP-2-29","Philantomba monticola",2013,5.0974175,8.8627245
"TEAMS_CT-KRP-2-29","Phataginus tricuspis",2013,5.0974175,8.8627245
"TEAMS_CT-KRP-2-29","Genetta servalina",2013,5.0974175,8.8627245
"TEAMS_CT-KRP-2-30","Cephalophus ogilbyi",2013,5.0978171,8.8756397
"TEAMS_CT-KRP-2-30","Potamochoerus porcus",2013,5.0978171,8.8756397
"TEAMS_CT-KRP-2-30","Genetta servalina",2013,5.0978171,8.8756397
"TEAMS_CT-KRP-2-30","Philantomba monticola",2013,5.0978171,8.8756397
"TEAMS_CT-KRP-1-01","Mandrillus leucophaeus",2014,4.9835355,8.7998739
"TEAMS_CT-KRP-1-01","Loxodonta africana",2014,4.9835355,8.7998739
"TEAMS_CT-KRP-1-02","Philantomba monticola",2014,4.9836216,8.8124754
"TEAMS_CT-KRP-1-02","Mandrillus leucophaeus",2014,4.9836216,8.8124754
"TEAMS_CT-KRP-1-03","Philantomba monticola",2014,4.9837059,8.8247796
"TEAMS_CT-KRP-1-04","Potamochoerus porcus",2014,4.9836429,8.8376593
"TEAMS_CT-KRP-1-05","Genetta servalina",2014,4.9962324,8.7997082
"TEAMS_CT-KRP-1-05","Philantomba monticola",2014,4.9962324,8.7997082
"TEAMS_CT-KRP-1-05","Potamochoerus porcus",2014,4.9962324,8.7997082
"TEAMS_CT-KRP-1-06","Crossarchus obscurus",2014,4.9962411,8.8123617
"TEAMS_CT-KRP-1-06","Philantomba monticola",2014,4.9962411,8.8123617
"TEAMS_CT-KRP-1-06","Cephalophus ogilbyi",2014,4.9962411,8.8123617
"TEAMS_CT-KRP-1-07","Crossarchus obscurus",2014,4.9962899,8.8248002
"TEAMS_CT-KRP-1-08","Loxodonta africana",2014,4.9962784,8.8374777
"TEAMS_CT-KRP-1-08","Philantomba monticola",2014,4.9962784,8.8374777
"TEAMS_CT-KRP-1-08","Cercocebus torquatus",2014,4.9962784,8.8374777
"TEAMS_CT-KRP-1-09","Philantomba monticola",2014,4.9963195,8.8503525
"TEAMS_CT-KRP-1-09","Potamochoerus porcus",2014,4.9963195,8.8503525
"TEAMS_CT-KRP-1-09","Genetta servalina",2014,4.9963195,8.8503525
"TEAMS_CT-KRP-1-09","Cephalophus ogilbyi",2014,4.9963195,8.8503525
"TEAMS_CT-KRP-1-10","Philantomba monticola",2014,5.0090523,8.7998925
"TEAMS_CT-KRP-1-10","Bdeogale nigripes",2014,5.0090523,8.7998925
"TEAMS_CT-KRP-1-10","Cercocebus torquatus",2014,5.0090523,8.7998925
"TEAMS_CT-KRP-1-11","Philantomba monticola",2014,5.0089393,8.8124444
"TEAMS_CT-KRP-1-11","Cephalophus ogilbyi",2014,5.0089393,8.8124444
"TEAMS_CT-KRP-1-11","Cercocebus torquatus",2014,5.0089393,8.8124444
"TEAMS_CT-KRP-1-12","Philantomba monticola",2014,5.0090122,8.8250992
"TEAMS_CT-KRP-1-12","Loxodonta africana",2014,5.0090122,8.8250992
"TEAMS_CT-KRP-1-12","Phataginus tricuspis",2014,5.0090122,8.8250992
"TEAMS_CT-KRP-1-13","Philantomba monticola",2014,5.0091152,8.8379419
"TEAMS_CT-KRP-1-13","Cephalophus ogilbyi",2014,5.0091152,8.8379419
"TEAMS_CT-KRP-1-13","Crossarchus obscurus",2014,5.0091152,8.8379419
"TEAMS_CT-KRP-1-14","Philantomba monticola",2014,5.0092092,8.8503738
"TEAMS_CT-KRP-1-14","Cephalophus ogilbyi",2014,5.0092092,8.8503738
"TEAMS_CT-KRP-1-14","Cercocebus torquatus",2014,5.0092092,8.8503738
"TEAMS_CT-KRP-1-15","Philantomba monticola",2014,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Genetta servalina",2014,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Herpestes naso",2014,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Loxodonta africana",2014,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Crossarchus obscurus",2014,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Cephalophus ogilbyi",2014,5.0091493,8.8629343
"TEAMS_CT-KRP-1-16","Philantomba monticola",2014,5.0214766,8.7997027
"TEAMS_CT-KRP-1-16","Mandrillus leucophaeus",2014,5.0214766,8.7997027
"TEAMS_CT-KRP-1-16","Cephalophus ogilbyi",2014,5.0214766,8.7997027
"TEAMS_CT-KRP-1-17","Philantomba monticola",2014,5.0216883,8.8124117
"TEAMS_CT-KRP-1-19","Mandrillus leucophaeus",2014,5.0217692,8.8376088
"TEAMS_CT-KRP-1-19","Crossarchus obscurus",2014,5.0217692,8.8376088
"TEAMS_CT-KRP-1-19","Cephalophus ogilbyi",2014,5.0217692,8.8376088
"TEAMS_CT-KRP-1-19","Philantomba monticola",2014,5.0217692,8.8376088
"TEAMS_CT-KRP-1-19","Nandinia binotata",2014,5.0217692,8.8376088
"TEAMS_CT-KRP-1-20","Philantomba monticola",2014,5.021649,8.8504387
"TEAMS_CT-KRP-1-20","Mandrillus leucophaeus",2014,5.021649,8.8504387
"TEAMS_CT-KRP-1-20","Potamochoerus porcus",2014,5.021649,8.8504387
"TEAMS_CT-KRP-1-20","Cephalophus ogilbyi",2014,5.021649,8.8504387
"TEAMS_CT-KRP-1-21","Loxodonta africana",2014,5.0215187,8.8629512
"TEAMS_CT-KRP-1-21","Genetta servalina",2014,5.0215187,8.8629512
"TEAMS_CT-KRP-1-21","Cephalophus ogilbyi",2014,5.0215187,8.8629512
"TEAMS_CT-KRP-1-21","Potamochoerus porcus",2014,5.0215187,8.8629512
"TEAMS_CT-KRP-1-22","Herpestes naso",2014,5.0344165,8.7998525
"TEAMS_CT-KRP-1-22","Philantomba monticola",2014,5.0344165,8.7998525
"TEAMS_CT-KRP-1-23","Genetta servalina",2014,5.0342872,8.8124291
"TEAMS_CT-KRP-1-23","Crossarchus obscurus",2014,5.0342872,8.8124291
"TEAMS_CT-KRP-1-23","Cephalophus ogilbyi",2014,5.0342872,8.8124291
"TEAMS_CT-KRP-1-23","Philantomba monticola",2014,5.0342872,8.8124291
"TEAMS_CT-KRP-1-24","Cephalophus ogilbyi",2014,5.0343308,8.825156
"TEAMS_CT-KRP-1-24","Crossarchus obscurus",2014,5.0343308,8.825156
"TEAMS_CT-KRP-1-24","Philantomba monticola",2014,5.0343308,8.825156
"TEAMS_CT-KRP-1-24","Herpestes naso",2014,5.0343308,8.825156
"TEAMS_CT-KRP-1-25","Potamochoerus porcus",2014,5.0344323,8.8377376
"TEAMS_CT-KRP-1-25","Philantomba monticola",2014,5.0344323,8.8377376
"TEAMS_CT-KRP-1-25","Crossarchus obscurus",2014,5.0344323,8.8377376
"TEAMS_CT-KRP-1-25","Genetta servalina",2014,5.0344323,8.8377376
"TEAMS_CT-KRP-1-25","Cephalophus ogilbyi",2014,5.0344323,8.8377376
"TEAMS_CT-KRP-1-26","Cephalophus silvicultor",2014,5.0342788,8.8504655
"TEAMS_CT-KRP-1-26","Herpestes naso",2014,5.0342788,8.8504655
"TEAMS_CT-KRP-1-26","Cephalophus ogilbyi",2014,5.0342788,8.8504655
"TEAMS_CT-KRP-1-26","Genetta servalina",2014,5.0342788,8.8504655
"TEAMS_CT-KRP-1-26","Philantomba monticola",2014,5.0342788,8.8504655
"TEAMS_CT-KRP-1-26","Potamochoerus porcus",2014,5.0342788,8.8504655
"TEAMS_CT-KRP-1-27","Philantomba monticola",2014,5.034263,8.8632075
"TEAMS_CT-KRP-1-27","Mandrillus leucophaeus",2014,5.034263,8.8632075
"TEAMS_CT-KRP-1-27","Cephalophus ogilbyi",2014,5.034263,8.8632075
"TEAMS_CT-KRP-1-27","Genetta servalina",2014,5.034263,8.8632075
"TEAMS_CT-KRP-1-28","Philantomba monticola",2014,5.0343953,8.8754398
"TEAMS_CT-KRP-1-28","Mandrillus leucophaeus",2014,5.0343953,8.8754398
"TEAMS_CT-KRP-1-28","Genetta servalina",2014,5.0343953,8.8754398
"TEAMS_CT-KRP-1-28","Cephalophus ogilbyi",2014,5.0343953,8.8754398
"TEAMS_CT-KRP-1-28","Civettictis civetta",2014,5.0343953,8.8754398
"TEAMS_CT-KRP-1-28","Crossarchus obscurus",2014,5.0343953,8.8754398
"TEAMS_CT-KRP-1-29","Potamochoerus porcus",2014,5.0469497,8.8627716
"TEAMS_CT-KRP-1-29","Philantomba monticola",2014,5.0469497,8.8627716
"TEAMS_CT-KRP-1-30","Philantomba monticola",2014,5.0471399,8.8754032
"TEAMS_CT-KRP-1-30","Cephalophus ogilbyi",2014,5.0471399,8.8754032
"TEAMS_CT-KRP-1-30","Herpestes naso",2014,5.0471399,8.8754032
"TEAMS_CT-KRP-1-30","Crossarchus obscurus",2014,5.0471399,8.8754032
"TEAMS_CT-KRP-2-01","Philantomba monticola",2014,5.047076,8.7999964
"TEAMS_CT-KRP-2-01","Crossarchus obscurus",2014,5.047076,8.7999964
"TEAMS_CT-KRP-2-01","Hyemoschus aquaticus",2014,5.047076,8.7999964
"TEAMS_CT-KRP-2-01","Cephalophus ogilbyi",2014,5.047076,8.7999964
"TEAMS_CT-KRP-2-01","Genetta servalina",2014,5.047076,8.7999964
"TEAMS_CT-KRP-2-01","Nandinia binotata",2014,5.047076,8.7999964
"TEAMS_CT-KRP-2-02","Philantomba monticola",2014,5.0468897,8.8123365
"TEAMS_CT-KRP-2-02","Mandrillus leucophaeus",2014,5.0468897,8.8123365
"TEAMS_CT-KRP-2-02","Loxodonta africana",2014,5.0468897,8.8123365
"TEAMS_CT-KRP-2-03","Philantomba monticola",2014,5.0469256,8.825037
"TEAMS_CT-KRP-2-03","Potamochoerus porcus",2014,5.0469256,8.825037
"TEAMS_CT-KRP-2-03","Mandrillus leucophaeus",2014,5.0469256,8.825037
"TEAMS_CT-KRP-2-03","Crossarchus obscurus",2014,5.0469256,8.825037
"TEAMS_CT-KRP-2-03","Cephalophus silvicultor",2014,5.0469256,8.825037
"TEAMS_CT-KRP-2-03","Cephalophus ogilbyi",2014,5.0469256,8.825037
"TEAMS_CT-KRP-2-03","Herpestes naso",2014,5.0469256,8.825037
"TEAMS_CT-KRP-2-04","Cephalophus ogilbyi",2014,5.046926,8.8378355
"TEAMS_CT-KRP-2-04","Philantomba monticola",2014,5.046926,8.8378355
"TEAMS_CT-KRP-2-05","Potamochoerus porcus",2014,5.0471378,8.8502299
"TEAMS_CT-KRP-2-05","Philantomba monticola",2014,5.0471378,8.8502299
"TEAMS_CT-KRP-2-05","Cephalophus ogilbyi",2014,5.0471378,8.8502299
"TEAMS_CT-KRP-2-05","Nandinia binotata",2014,5.0471378,8.8502299
"TEAMS_CT-KRP-2-05","Bdeogale nigripes",2014,5.0471378,8.8502299
"TEAMS_CT-KRP-2-05","Crossarchus obscurus",2014,5.0471378,8.8502299
"TEAMS_CT-KRP-2-06","Philantomba monticola",2014,5.0595763,8.7998023
"TEAMS_CT-KRP-2-06","Cephalophus ogilbyi",2014,5.0595763,8.7998023
"TEAMS_CT-KRP-2-06","Potamochoerus porcus",2014,5.0595763,8.7998023
"TEAMS_CT-KRP-2-07","Mandrillus leucophaeus",2014,5.0598504,8.8126084
"TEAMS_CT-KRP-2-07","Philantomba monticola",2014,5.0598504,8.8126084
"TEAMS_CT-KRP-2-08","Philantomba monticola",2014,5.0596581,8.8250075
"TEAMS_CT-KRP-2-08","Mandrillus leucophaeus",2014,5.0596581,8.8250075
"TEAMS_CT-KRP-2-08","Cephalophus ogilbyi",2014,5.0596581,8.8250075
"TEAMS_CT-KRP-2-08","Atilax paludinosus",2014,5.0596581,8.8250075
"TEAMS_CT-KRP-2-09","Mandrillus leucophaeus",2014,5.0594796,8.8377496
"TEAMS_CT-KRP-2-09","Herpestes naso",2014,5.0594796,8.8377496
"TEAMS_CT-KRP-2-09","Potamochoerus porcus",2014,5.0594796,8.8377496
"TEAMS_CT-KRP-2-09","Cephalophus ogilbyi",2014,5.0594796,8.8377496
"TEAMS_CT-KRP-2-09","Philantomba monticola",2014,5.0594796,8.8377496
"TEAMS_CT-KRP-2-09","Atilax paludinosus",2014,5.0594796,8.8377496
"TEAMS_CT-KRP-2-10","Philantomba monticola",2014,5.0596778,8.8505909
"TEAMS_CT-KRP-2-10","Cephalophus ogilbyi",2014,5.0596778,8.8505909
"TEAMS_CT-KRP-2-11","Potamochoerus porcus",2014,5.0595672,8.8633113
"TEAMS_CT-KRP-2-11","Herpestes naso",2014,5.0595672,8.8633113
"TEAMS_CT-KRP-2-11","Philantomba monticola",2014,5.0595672,8.8633113
"TEAMS_CT-KRP-2-12","Genetta servalina",2014,5.0598034,8.8757867
"TEAMS_CT-KRP-2-12","Cephalophus ogilbyi",2014,5.0598034,8.8757867
"TEAMS_CT-KRP-2-12","Nandinia binotata",2014,5.0598034,8.8757867
"TEAMS_CT-KRP-2-12","Herpestes naso",2014,5.0598034,8.8757867
"TEAMS_CT-KRP-2-12","Crossarchus obscurus",2014,5.0598034,8.8757867
"TEAMS_CT-KRP-2-12","Philantomba monticola",2014,5.0598034,8.8757867
"TEAMS_CT-KRP-2-13","Nandinia binotata",2014,5.0724641,8.8123493
"TEAMS_CT-KRP-2-13","Philantomba monticola",2014,5.0724641,8.8123493
"TEAMS_CT-KRP-2-13","Genetta servalina",2014,5.0724641,8.8123493
"TEAMS_CT-KRP-2-13","Crossarchus obscurus",2014,5.0724641,8.8123493
"TEAMS_CT-KRP-2-14","Crossarchus obscurus",2014,5.0723245,8.8251547
"TEAMS_CT-KRP-2-14","Cephalophus ogilbyi",2014,5.0723245,8.8251547
"TEAMS_CT-KRP-2-14","Genetta servalina",2014,5.0723245,8.8251547
"TEAMS_CT-KRP-2-14","Mandrillus leucophaeus",2014,5.0723245,8.8251547
"TEAMS_CT-KRP-2-15","Philantomba monticola",2014,5.0723219,8.8377032
"TEAMS_CT-KRP-2-15","Hyemoschus aquaticus",2014,5.0723219,8.8377032
"TEAMS_CT-KRP-2-16","Cephalophus ogilbyi",2014,5.0723511,8.8500284
"TEAMS_CT-KRP-2-16","Nandinia binotata",2014,5.0723511,8.8500284
"TEAMS_CT-KRP-2-16","Philantomba monticola",2014,5.0723511,8.8500284
"TEAMS_CT-KRP-2-17","Cephalophus ogilbyi",2014,5.0723771,8.862795
"TEAMS_CT-KRP-2-17","Philantomba monticola",2014,5.0723771,8.862795
"TEAMS_CT-KRP-2-17","Genetta servalina",2014,5.0723771,8.862795
"TEAMS_CT-KRP-2-18","Philantomba monticola",2014,5.0721952,8.8755067
"TEAMS_CT-KRP-2-18","Crossarchus obscurus",2014,5.0721952,8.8755067
"TEAMS_CT-KRP-2-18","Cephalophus ogilbyi",2014,5.0721952,8.8755067
"TEAMS_CT-KRP-2-18","Mandrillus leucophaeus",2014,5.0721952,8.8755067
"TEAMS_CT-KRP-2-18","Genetta servalina",2014,5.0721952,8.8755067
"TEAMS_CT-KRP-2-19","Mandrillus leucophaeus",2014,5.0852787,8.8123013
"TEAMS_CT-KRP-2-19","Philantomba monticola",2014,5.0852787,8.8123013
"TEAMS_CT-KRP-2-19","Cephalophus ogilbyi",2014,5.0852787,8.8123013
"TEAMS_CT-KRP-2-19","Herpestes naso",2014,5.0852787,8.8123013
"TEAMS_CT-KRP-2-20","Cercocebus torquatus",2014,5.0850023,8.8248579
"TEAMS_CT-KRP-2-20","Mandrillus leucophaeus",2014,5.0850023,8.8248579
"TEAMS_CT-KRP-2-20","Cephalophus ogilbyi",2014,5.0850023,8.8248579
"TEAMS_CT-KRP-2-20","Philantomba monticola",2014,5.0850023,8.8248579
"TEAMS_CT-KRP-2-20","Nandinia binotata",2014,5.0850023,8.8248579
"TEAMS_CT-KRP-2-21","Philantomba monticola",2014,5.0851754,8.8377053
"TEAMS_CT-KRP-2-21","Nandinia binotata",2014,5.0851754,8.8377053
"TEAMS_CT-KRP-2-22","Cephalophus ogilbyi",2014,5.0851585,8.8499981
"TEAMS_CT-KRP-2-22","Crossarchus obscurus",2014,5.0851585,8.8499981
"TEAMS_CT-KRP-2-22","Mandrillus leucophaeus",2014,5.0851585,8.8499981
"TEAMS_CT-KRP-2-22","Genetta servalina",2014,5.0851585,8.8499981
"TEAMS_CT-KRP-2-23","Herpestes naso",2014,5.0850934,8.8628557
"TEAMS_CT-KRP-2-23","Genetta servalina",2014,5.0850934,8.8628557
"TEAMS_CT-KRP-2-23","Philantomba monticola",2014,5.0850934,8.8628557
"TEAMS_CT-KRP-2-23","Cercocebus torquatus",2014,5.0850934,8.8628557
"TEAMS_CT-KRP-2-23","Cephalophus ogilbyi",2014,5.0850934,8.8628557
"TEAMS_CT-KRP-2-24","Cephalophus ogilbyi",2014,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Philantomba monticola",2014,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Potamochoerus porcus",2014,5.0850131,8.8754686
"TEAMS_CT-KRP-2-24","Mandrillus leucophaeus",2014,5.0850131,8.8754686
"TEAMS_CT-KRP-2-25","Crossarchus obscurus",2014,5.0976445,8.8124314
"TEAMS_CT-KRP-2-25","Philantomba monticola",2014,5.0976445,8.8124314
"TEAMS_CT-KRP-2-26","Philantomba monticola",2014,5.0979086,8.8248642
"TEAMS_CT-KRP-2-26","Cephalophus ogilbyi",2014,5.0979086,8.8248642
"TEAMS_CT-KRP-2-26","Mandrillus leucophaeus",2014,5.0979086,8.8248642
"TEAMS_CT-KRP-2-26","Nandinia binotata",2014,5.0979086,8.8248642
"TEAMS_CT-KRP-2-27","Crossarchus obscurus",2014,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Philantomba monticola",2014,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Herpestes naso",2014,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Genetta servalina",2014,5.0975986,8.837907
"TEAMS_CT-KRP-2-27","Cephalophus ogilbyi",2014,5.0975986,8.837907
"TEAMS_CT-KRP-2-28","Cephalophus ogilbyi",2014,5.0976762,8.8500806
"TEAMS_CT-KRP-2-28","Mandrillus leucophaeus",2014,5.0976762,8.8500806
"TEAMS_CT-KRP-2-28","Philantomba monticola",2014,5.0976762,8.8500806
"TEAMS_CT-KRP-2-29","Philantomba monticola",2014,5.0974175,8.8627245
"TEAMS_CT-KRP-2-29","Nandinia binotata",2014,5.0974175,8.8627245
"TEAMS_CT-KRP-2-30","Philantomba monticola",2014,5.0978171,8.8756397
"TEAMS_CT-KRP-2-30","Cephalophus ogilbyi",2014,5.0978171,8.8756397
"TEAMS_CT-KRP-2-30","Crossarchus obscurus",2014,5.0978171,8.8756397
"TEAMS_CT-KRP-1-01","Mandrillus leucophaeus",2015,4.9835355,8.7998739
"TEAMS_CT-KRP-1-01","Philantomba monticola",2015,4.9835355,8.7998739
"TEAMS_CT-KRP-1-01","Genetta servalina",2015,4.9835355,8.7998739
"TEAMS_CT-KRP-1-01","Potamochoerus porcus",2015,4.9835355,8.7998739
"TEAMS_CT-KRP-1-02","Cephalophus ogilbyi",2015,4.9836216,8.8124754
"TEAMS_CT-KRP-1-02","Philantomba monticola",2015,4.9836216,8.8124754
"TEAMS_CT-KRP-1-02","Genetta servalina",2015,4.9836216,8.8124754
"TEAMS_CT-KRP-1-02","Mandrillus leucophaeus",2015,4.9836216,8.8124754
"TEAMS_CT-KRP-1-02","Potamochoerus porcus",2015,4.9836216,8.8124754
"TEAMS_CT-KRP-1-03","Loxodonta africana",2015,4.9837059,8.8247796
"TEAMS_CT-KRP-1-04","Philantomba monticola",2015,4.9836429,8.8376593
"TEAMS_CT-KRP-1-04","Atilax paludinosus",2015,4.9836429,8.8376593
"TEAMS_CT-KRP-1-04","Cephalophus ogilbyi",2015,4.9836429,8.8376593
"TEAMS_CT-KRP-1-04","Crossarchus obscurus",2015,4.9836429,8.8376593
"TEAMS_CT-KRP-1-05","Philantomba monticola",2015,4.9962324,8.7997082
"TEAMS_CT-KRP-1-05","Genetta servalina",2015,4.9962324,8.7997082
"TEAMS_CT-KRP-1-05","Cephalophus ogilbyi",2015,4.9962324,8.7997082
"TEAMS_CT-KRP-1-05","Herpestes naso",2015,4.9962324,8.7997082
"TEAMS_CT-KRP-1-05","Crossarchus obscurus",2015,4.9962324,8.7997082
"TEAMS_CT-KRP-1-06","Philantomba monticola",2015,4.9962411,8.8123617
"TEAMS_CT-KRP-1-06","Genetta servalina",2015,4.9962411,8.8123617
"TEAMS_CT-KRP-1-07","Genetta servalina",2015,4.9962899,8.8248002
"TEAMS_CT-KRP-1-07","Loxodonta africana",2015,4.9962899,8.8248002
"TEAMS_CT-KRP-1-07","Atilax paludinosus",2015,4.9962899,8.8248002
"TEAMS_CT-KRP-1-07","Philantomba monticola",2015,4.9962899,8.8248002
"TEAMS_CT-KRP-1-08","Genetta servalina",2015,4.9962784,8.8374777
"TEAMS_CT-KRP-1-08","Crossarchus obscurus",2015,4.9962784,8.8374777
"TEAMS_CT-KRP-1-09","Genetta servalina",2015,4.9963195,8.8503525
"TEAMS_CT-KRP-1-09","Potamochoerus porcus",2015,4.9963195,8.8503525
"TEAMS_CT-KRP-1-09","Cercopithecus nictitans",2015,4.9963195,8.8503525
"TEAMS_CT-KRP-1-11","Philantomba monticola",2015,5.0089393,8.8124444
"TEAMS_CT-KRP-1-11","Cercocebus torquatus",2015,5.0089393,8.8124444
"TEAMS_CT-KRP-1-11","Cephalophus ogilbyi",2015,5.0089393,8.8124444
"TEAMS_CT-KRP-1-11","Loxodonta africana",2015,5.0089393,8.8124444
"TEAMS_CT-KRP-1-12","Philantomba monticola",2015,5.0090122,8.8250992
"TEAMS_CT-KRP-1-12","Cercocebus torquatus",2015,5.0090122,8.8250992
"TEAMS_CT-KRP-1-12","Genetta servalina",2015,5.0090122,8.8250992
"TEAMS_CT-KRP-1-12","Nandinia binotata",2015,5.0090122,8.8250992
"TEAMS_CT-KRP-1-13","Philantomba monticola",2015,5.0091152,8.8379419
"TEAMS_CT-KRP-1-14","Philantomba monticola",2015,5.0092092,8.8503738
"TEAMS_CT-KRP-1-14","Cephalophus ogilbyi",2015,5.0092092,8.8503738
"TEAMS_CT-KRP-1-15","Philantomba monticola",2015,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Potamochoerus porcus",2015,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Herpestes naso",2015,5.0091493,8.8629343
"TEAMS_CT-KRP-1-15","Cephalophus ogilbyi",2015,5.0091493,8.8629343
"TEAMS_CT-KRP-1-16","Philantomba monticola",2015,5.0214766,8.7997027
"TEAMS_CT-KRP-1-16","Crossarchus obscurus",2015,5.0214766,8.7997027
"TEAMS_CT-KRP-1-16","Cephalophus ogilbyi",2015,5.0214766,8.7997027
"TEAMS_CT-KRP-1-16","Mandrillus leucophaeus",2015,5.0214766,8.7997027
"TEAMS_CT-KRP-1-16","Phataginus tricuspis",2015,5.0214766,8.7997027
"TEAMS_CT-KRP-1-16","Genetta servalina",2015,5.0214766,8.7997027
"TEAMS_CT-KRP-1-17","Cercocebus torquatus",2015,5.0216883,8.8124117
"TEAMS_CT-KRP-1-17","Philantomba monticola",2015,5.0216883,8.8124117
"TEAMS_CT-KRP-1-18","Mandrillus leucophaeus",2015,5.021711,8.8250855
